ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.5,13,511.4725,205.188,51.28927699999998,0.4381996266838217,361.64446916666645,0.2179078482528628,17
0.5,14,552.3157,204.02900000000002,49.55167366666667,0.4175279903020323,349.9119324999999,0.22437512454147518,20
0.6,0,540.511,278.46700000000004,54.450145333333296,0.3407748853544584,358.98155166666686,0.20275545165955985,16
0.6,1,453.1777,252.181,53.11423350000003,0.36904411249591895,362.13540249999943,0.21152395661446213,18
0.6,2,522.1152,247.02700000000002,52.0112335,0.34623953387011674,351.17039249999993,0.2279927124033871,19
0.6,3,490.7289,225.905,56.91302366666664,0.41604394177493476,374.68893583333363,0.2126777872778128,21
0.6,4,484.8294,235.01500000000001,54.39322449999996,0.38649420249771294,358.0355525000001,0.21380129403012652,17
0.6,5,486.0143,311.764,60.84179500000001,0.31499016884566516,372.1997058333329,0.2229606641475395,18
0.6,6,531.0269,244.092,51.95913166666667,0.36415670457587035,349.5295516666665,0.21122028972795348,20
0.6,7,478.4569,230.52200000000002,56.43258333333337,0.4071268468953072,359.34715750000004,0.2144004521035685,19
0.6,8,494.3758,268.38100000000003,55.204745833333334,0.34581219112629674,362.29377083333316,0.21956385926041677,19
0.6,9,567.7552,241.204,53.33382983333336,0.37043433497509715,361.77885999999967,0.2006139298595754,18
0.6,10,431.9303,234.52300000000002,56.893043666666685,0.40792981925013744,376.6752800000005,0.2184689094869827,15
0.6,11,480.9722,228.59300000000002,64.4701473333333,0.4220092114223386,378.693810833333,0.22464081821633702,23
0.6,12,610.5262,262.81600000000003,54.07513933333336,0.337807369668006,347.3548633333332,0.2133830143290628,18
0.6,13,867.148,244.513,53.5428785,0.38910411034723436,367.7946816666666,0.2132475499645164,18
0.6,14,835.2872,333.27000000000004,60.437834333333335,0.29153111091107314,379.29787333333326,0.21835118074832466,19
