ParameterValue,Run,ExecutionTime,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
1750.0,0,1394.9503,812.441,173.82713076190458,0.3932925467818585,1257.854544999999,0.40429181297493694,49
1750.0,1,1508.3863,832.323,183.23079566666647,0.39237254847777436,1267.035020000001,0.41640263155844887,53
1750.0,2,1430.3203,795.809,172.87553133333344,0.40800774222625436,1274.1295024999993,0.40655700840942144,49
1750.0,3,1270.2542,880.2620000000001,174.54139390476203,0.37429444680485263,1282.9759666666632,0.3871853775452294,52
1750.0,4,1360.7555,884.138,171.38624376190475,0.36691101012134586,1244.0046833333322,0.4053893333042911,50
1750.0,5,1383.8459,719.005,168.5421981428573,0.44166610107022874,1236.5513008333292,0.4050480140811673,47
1750.0,6,1365.3151,883.4010000000001,184.09149142857152,0.3861147957345152,1285.724206666664,0.4238486440958994,46
1750.0,7,1400.0716,788.564,177.52329023809506,0.4157970395131738,1265.8550608333321,0.41299042179721795,50
1750.0,8,1527.2881,820.215,173.4413445238096,0.3977938568952448,1263.0936166666645,0.40974508690714795,49
1750.0,9,1346.9857,819.4920000000001,174.55413095238083,0.3880738880509711,1274.139291666662,0.3972238283163241,59
1750.0,10,1376.6209,850.913,187.05338680952403,0.3942304501165218,1281.9712358333334,0.4108649658165999,47
1750.0,11,1496.3487,820.729,165.49653323809514,0.3826086523891157,1226.678598333334,0.4042546838285258,55
