ParameterValue,Run,Makespan,AvgRT,AvgUtilization,TotalCost,BestFitness,MaxLoad
0.4,24,502.62100000000004,102.9326023333334,0.36193693657845566,736.1326641666661,0.29496560313707865,35
0.4,25,430.658,96.15139741666664,0.40140791919961233,695.1018091666665,0.2919118285800467,33
0.4,26,427.335,105.42499233333342,0.43313650882796856,735.0924416666676,0.29032219829781025,46
0.4,27,579.427,103.73387666666659,0.30631173555944047,707.9499916666672,0.2988044740931635,30
0.4,28,521.996,107.28529150000004,0.3674173812315291,745.988418333334,0.29374703467195895,28
0.4,29,503.609,94.08499158333335,0.35150896826704836,698.7258633333337,0.2839417188787671,30
0.5,0,584.641,106.00949166666672,0.32621372488986106,731.444901666667,0.2877160033240936,29
0.5,1,480.354,102.57288141666668,0.3678665907504325,703.090205833334,0.283722195876746,36
0.5,2,482.79400000000004,111.19190791666662,0.38671235558022654,727.9228000000014,0.29773484353784596,30
0.5,3,447.193,99.87965541666674,0.4144260792692788,714.1277958333335,0.2860689884843249,33
0.5,4,463.13,105.56036683333333,0.39473612160732385,740.5489824999994,0.27103026290821663,37
0.5,5,680.4780000000001,106.24156241666674,0.2670559420485796,729.0875416666668,0.27974571692062783,31
0.5,6,552.344,105.59187791666653,0.33789626573294895,738.7324108333339,0.30168375981618895,33
0.5,7,406.873,97.70050975000005,0.436577863362769,713.8309974999996,0.2746252408729887,31
0.5,8,582.439,106.80113416666669,0.33172029746176557,739.9985049999987,0.28672484027775963,29
0.5,9,499.96500000000003,105.40963858333328,0.38487535794172234,741.1739499999982,0.2860437044910446,31
0.5,10,431.33,97.90204883333337,0.41843096159939397,710.699443333333,0.2927075003984211,28
0.5,11,591.382,112.66539325000001,0.3368160145782814,750.7923466666665,0.2794568450430641,29
0.5,12,430.28,99.90090633333338,0.43430918626630705,735.0783316666677,0.29121392060210716,30
0.5,13,493.54400000000004,99.35160233333325,0.36337303259689085,699.6255658333326,0.2786473952749387,32
0.5,14,477.561,98.47577625000007,0.3732823171629732,727.8528399999992,0.2879683696650216,34
0.5,15,521.752,98.71572399999997,0.3576249603898659,729.6920941666657,0.2895180686267151,32
0.5,16,480.321,105.38506774999992,0.3904804668822168,724.0930599999992,0.2831481741890953,27
0.5,17,429.336,102.71291758333334,0.42781305706175743,724.3754699999992,0.2903389569856539,34
0.5,18,634.337,102.48538583333323,0.28439588630859197,714.8232299999997,0.2947766951464416,33
0.5,19,433.56800000000004,99.84855266666654,0.4201199158301966,717.1229341666664,0.28089581476027836,32
0.5,20,470.27200000000005,102.70774041666662,0.3974384044411176,733.1027399999997,0.29804858272255536,30
